car_brand,car_model,car_variant,car_price,car_transmission,car_mileage,car_year,car_location,car_link
Daihatsu,GRANMAX,1.5 M/T,127387500,Automatic,13621,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-1-5-m-t-2022/p/SN202307-0000000075
Daihatsu,ALL NEW RUSH,1.5 S A/T GR SPORT,269825000,Automatic,9608,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/toyota-all-new-rush-1-5-s-a-t-gr-sport-2022/p/SN202307-0000000076
Daihatsu,GRANMAX,PU 1.5 M/T,122012500,Automatic,27016,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2021/p/SN202307-0000000077
Daihatsu,GRANMAX,PU 1.5 M/T,125237500,Manual,16976,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000000079
Daihatsu,GRANMAX,PU 1.5 M/T,123625000,Automatic,75980,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000000080
Daihatsu,GRANMAX,PU 1.5 M/T,125775000,Manual,8308,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000000081
Daihatsu,GRANMAX,PU 1.5 M/T,134912500,Automatic,9976,2023,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2023/p/SN202307-0000000083
Daihatsu,GRANMAX,PU 1.5 M/T,126312500,Automatic,25095,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000000086
Daihatsu,AYLA,R DELUXE NEW (AYLA),145000000,Automatic,26112,2020,Kota Bekasi,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-r-deluxe-new-2020/p/SN202307-000000084
Daihatsu,GRANMAX,PU 1.5 M/T,124162500,Automatic,9620,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000000088
Daihatsu,GRANMAX,PU 1.5 M/T,127387500,Automatic,8718,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000000089
Daihatsu,GRANMAX,PU 1.5 M/T,124700000,Automatic,9717,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000000090
Daihatsu,GRANMAX,PU 1.5 M/T,126850000,Manual,18426,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000000093
Daihatsu,GRANMAX,PU 1.5 M/T,125775000,Manual,18257,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000000095
Daihatsu,GRANMAX,PU 1.5 M/T,122012500,Automatic,15000,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000000097
Daihatsu,GRANMAX,PU 1.5 M/T,125775000,Automatic,13920,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000000098
Daihatsu,GRANMAX,PU 1.5 M/T,126850000,Automatic,16654,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000000099
Daihatsu,GRANMAX,1.5 M/T,119862500,Automatic,56295,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-1-5-m-t-2022/p/SN202307-0000000102
Daihatsu,GRANMAX,PU 1.5 M/T,122550000,Automatic,33040,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000000103
Daihatsu,GRANMAX,PU 1.5 M/T,123087500,Automatic,24372,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000000104
Daihatsu,GRANMAX,PU 1.3 M/T,99437500,Automatic,10093,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-3-m-t-2022/p/SN202307-0000000109
Daihatsu,TERIOS,TERIOS 1.5 X DELUXE MT,183600000,Manual,42626,2019,Kota Bogor,https://www.mobbi.id/in/mobil-bekas/daihatsu-terios-terios-1-5-x-deluxe-mt-2019/p/SN202211-0000003003
Daihatsu,SIGRA,1.0 D M/T MC,109112500,Manual,19646,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-d-m-t-mc-2021/p/SN202305-0000000631
Daihatsu,ALL NEW XENIA,1.3 X M/T,195650000,Automatic,13817,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-all-new-xenia-1-3-x-m-t-2022/p/SN202305-0000000653
Daihatsu,TERIOS,R DELUXE (TERIOS),215000000,Automatic,80785,2018,Kota Bandung,https://www.mobbi.id/in/mobil-bekas/daihatsu-terios-r-deluxe-2018/p/SN202305-000000701
Daihatsu,GRANMAX,PU 1.5 M/T,122012500,Automatic,20251,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000000113
Daihatsu,GRANMAX,PU 1.3 M/T,111800000,Manual,12451,2023,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-3-m-t-2023/p/SN202307-0000002119
Daihatsu,SIGRA,1.0 M M/T MC,128462500,Manual,10203,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-m-m-t-mc-2022/p/SN202307-0000002121
Daihatsu,NEW AYLA,1.0 X MT MC,111800000,Manual,38431,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-new-ayla-1-0-x-mt-mc-2021/p/SN202307-0000002127
Daihatsu,SIGRA,1.2 R M/T MC,145662500,Manual,26299,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-2-r-m-t-mc-2022/p/SN202307-0000002130
Daihatsu,NEW AYLA,1.0 D+ MT MC,105350000,Manual,28436,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-new-ayla-1-0-d%2B-mt-mc-2022/p/SN202307-0000002134
Daihatsu,SIGRA,1.0 D M/T MC,131150000,Manual,6392,2023,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-d-m-t-mc-2023/p/SN202307-0000002136
Daihatsu,SIGRA,1.0 D M/T MC,117712500,Manual,45691,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-d-m-t-mc-2022/p/SN202307-0000002139
Daihatsu,SIGRA,1.0 M M/T MC,115025000,Manual,24967,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-m-m-t-mc-2021/p/SN202307-0000002140
Daihatsu,SIGRA,1.0 D M/T MC,114487500,Manual,25986,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-d-m-t-mc-2022/p/SN202307-0000002141
Daihatsu,NEW AYLA,1.0 X MT MC,104812500,Manual,63828,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-new-ayla-1-0-x-mt-mc-2022/p/SN202307-0000002143
Daihatsu,SIGRA,1.0 D M/T MC,120937500,Manual,5291,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-d-m-t-mc-2022/p/SN202307-0000002147
Daihatsu,SIGRA,1.0 D M/T MC,112875000,Manual,26181,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-d-m-t-mc-2021/p/SN202307-0000002149
Daihatsu,SIGRA,1.0 D M/T MC,117175000,Manual,15763,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-d-m-t-mc-2022/p/SN202307-0000002150
Daihatsu,SIGRA,1.0 M M/T MC,112337500,Manual,69568,2020,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-m-m-t-mc-2020/p/SN202307-0000002151
Daihatsu,SIGRA,1.0 M M/T MC,115025000,Manual,30094,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-m-m-t-mc-2021/p/SN202307-0000002157
Daihatsu,SIGRA,1.0 M M/T MC,115562500,Manual,30000,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-m-m-t-mc-2021/p/SN202307-0000002158
Daihatsu,SIGRA,1.2 R M/T MC,135450000,Automatic,23062,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-2-r-m-t-mc-2022/p/SN202306-0000010054
Daihatsu,AYLA,R DELUXE NEW (AYLA),132000000,Manual,17296,2020,Kota Depok,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-r-deluxe-new-2020/p/SN202307-000000157
Daihatsu,AYLA,R DELUXE NEW (AYLA),132000000,Manual,12071,2020,Kota Bekasi,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-r-deluxe-new-2020/p/SN202307-000000161
Daihatsu,AYLA,R DELUXE NEW (AYLA),146000000,Automatic,14680,2020,Kota Jakarta Timur,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-r-deluxe-new-2020/p/SN202307-000000163
Daihatsu,AYLA,R DELUXE NEW (AYLA),145000000,Automatic,7315,2020,Kota Tangerang Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-r-deluxe-new-2020/p/SN202307-000000164
Daihatsu,AYLA,R DELUXE NEW (AYLA),143000000,Automatic,33343,2020,Kota Depok,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-r-deluxe-new-2020/p/SN202307-000000173
Daihatsu,AYLA,R DELUXE NEW (AYLA),141000000,Automatic,41353,2020,Kota Bekasi,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-r-deluxe-new-2020/p/SN202307-000000181
Daihatsu,AYLA,R DELUXE NEW (AYLA),145000000,Automatic,13196,2020,Kota Bekasi,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-r-deluxe-new-2020/p/SN202307-000000193
Daihatsu,TERIOS,R ADVENTURE (TERIOS),174000000,Automatic,122921,2016,Kota Surabaya,https://www.mobbi.id/in/mobil-bekas/daihatsu-terios-r-adventure-2016/p/SN202307-000000197
Daihatsu,TERIOS,TERIOS 1.5 X MT,191760000,Manual,92716,2019,Kota Medan,https://www.mobbi.id/in/mobil-bekas/daihatsu-terios-terios-1-5-x-mt-2019/p/SN202307-0000000142
Daihatsu,AYLA,AYLA 1.0 X M/T,94860000,Manual,64938,2016,Kab. Bekasi,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-ayla-1-0-x-m-t-2016/p/SN202307-0000000151
Daihatsu,AYLA,R (AYLA),147000000,Manual,30861,2020,Kota Balikpapan,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-r-2020/p/SN202307-000000233
Daihatsu,AYLA,R DELUXE (AYLA),150000000,Automatic,32519,2020,Kota Balikpapan,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-r-deluxe-2020/p/SN202307-000000234
Daihatsu,TERIOS,TERIOS 1.5 X MT,229500000,Manual,50550,2021,Kota Bekasi,https://www.mobbi.id/in/mobil-bekas/daihatsu-terios-terios-1-5-x-mt-2021/p/SN202305-0000000049
Daihatsu,SIGRA,1.2 R M/T,130612500,Automatic,93551,2019,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-2-r-m-t-2019/p/SN202305-0000000027
Daihatsu,NEW AYLA,1.0 D+ MT MC,103737500,Manual,15382,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-new-ayla-1-0-d%2B-mt-mc-2022/p/SN202306-0000003080
Daihatsu,NEW AYLA,1.0 D+ MT MC,109650000,Automatic,15333,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-new-ayla-1-0-d%2B-mt-mc-2022/p/SN202306-0000003091
Daihatsu,ALL NEW TERIOS,X M/T IDS,199950000,Automatic,25785,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-all-new-terios-x-m-t-ids-2022/p/SN202306-0000010032
Daihatsu,TERIOS,R DELUXE (TERIOS),207000000,Automatic,36956,2018,Kota Jakarta Timur,https://www.mobbi.id/in/mobil-bekas/daihatsu-terios-r-deluxe-2018/p/SN202306-000000483
Daihatsu,TERIOS,R DELUXE (TERIOS),225000000,Automatic,88281,2020,Kota Bandung,https://www.mobbi.id/in/mobil-bekas/daihatsu-terios-r-deluxe-2020/p/SN202306-000000484
Daihatsu,XENIA,R DELUXE (XENIA),190000000,Automatic,53169,2020,Kota Bekasi,https://www.mobbi.id/in/mobil-bekas/daihatsu-xenia-r-deluxe-2020/p/SN202306-000000497
Daihatsu,TERIOS,R ADVENTURE (TERIOS),165000000,Manual,74086,2016,Kota Bekasi,https://www.mobbi.id/in/mobil-bekas/daihatsu-terios-r-adventure-2016/p/SN202306-000000509
Daihatsu,GRANMAX,PU 1.5 M/T,124700000,Manual,15000,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000000260
Daihatsu,GRANMAX,PU 1.5 M/T,123087500,Manual,30000,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2021/p/SN202307-0000000259
Daihatsu,SIGRA,1.0 D M/T MC,117175000,Manual,15000,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-d-m-t-mc-2022/p/SN202307-0000000261
Daihatsu,TERIOS,R (TERIOS),171557100,Manual,117110,2017,Kota Surabaya,https://www.mobbi.id/in/mobil-bekas/daihatsu-terios-r-2017/p/SN202307-0000000267
Daihatsu,AYLA,1.2 R M/T NEW,118250000,Manual,30000,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-1-2-r-m-t-new-2021/p/SN202307-0000000272
Daihatsu,SIGRA,1.0 D M/T MC,137062500,Manual,37826,2023,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-d-m-t-mc-2023/p/SN202307-0000000279
Daihatsu,NEW AYLA,1.0 X MT MC,111800000,Manual,34752,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-new-ayla-1-0-x-mt-mc-2021/p/SN202307-0000000280
Daihatsu,ROCKY,1.2 X M/T,157487500,Manual,2875,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-rocky-1-2-x-m-t-2021/p/SN202307-0000000285
Daihatsu,GRANMAX,PU 1.5 M/T,116637500,Manual,26793,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2021/p/SN202307-0000000287
Daihatsu,GRANMAX,PU 1.5 M/T,123625000,Manual,45218,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000000289
Daihatsu,ALL NEW TERIOS,R A/T IDS,234887500,Automatic,24976,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-all-new-terios-r-a-t-ids-2022/p/SN202307-0000000288
Daihatsu,AYLA,X (AYLA),129000000,Automatic,33702,2019,Kota Pekanbaru,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-x-2019/p/SN202307-000000317
Daihatsu,NEW AYLA,1.0 D+ MT MC,111800000,Manual,16822,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-new-ayla-1-0-d%2B-mt-mc-2022/p/SN202307-0000000302
Daihatsu,SIGRA,1.0 M M/T MC,120400000,Manual,15000,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-m-m-t-mc-2022/p/SN202307-0000000310
Daihatsu,SIGRA,1.0 M M/T MC,124162500,Manual,9424,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-m-m-t-mc-2022/p/SN202307-0000000312
Daihatsu,AYLA,R (AYLA),137000000,Manual,11353,2020,Kota Surabaya,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-r-2020/p/SN202307-000000329
Daihatsu,GRANMAX,PU 1.5 M/T,126850000,Manual,13671,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000000318
Daihatsu,AYLA,R DELUXE (AYLA),137000000,Manual,19091,2020,Kota Surabaya,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-r-deluxe-2020/p/SN202307-000000340
Daihatsu,AYLA,R DELUXE NEW (AYLA),135000000,Manual,25733,2020,Kota Surabaya,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-r-deluxe-new-2020/p/SN202307-000000341
Honda,CITY,CITY  IVTEC 1.5 E CVT (ALL NEW),265200000,Automatic,17258,2019,Kota Tangerang Selatan,https://www.mobbi.id/in/mobil-bekas/honda-city-city-ivtec-1-5-e-cvt-2019/p/SN202208-0000004005
Honda,BRIO,RS (BRIO),170000000,Manual,26077,2021,Kota Pekanbaru,https://www.mobbi.id/in/mobil-bekas/honda-brio-rs-2021/p/SN202303-000000382
Honda,CRV,ALL NEW CRV 2.0 AT,292491584,Automatic,51295,2017,Kota Tangerang Selatan,https://www.mobbi.id/in/mobil-bekas/honda-crv-all-new-crv-2-0-at-2017/p/SN202207-0000001155
Honda,BRIO,RS (BRIO),169000000,Automatic,31974,2018,Kota Jakarta Utara,https://www.mobbi.id/in/mobil-bekas/honda-brio-rs-2018/p/SN202212-000000160
Honda,CRV,CR-V 2.4 AT (NEW),280500000,Automatic,84194,2016,Kota Bekasi,https://www.mobbi.id/in/mobil-bekas/honda-crv-cr-v-2-4-at-2016/p/SN202212-0000006050
Honda,CRV,CR-V 2.4 AT (NEW),280500000,Automatic,88658,2016,Kota Bekasi,https://www.mobbi.id/in/mobil-bekas/honda-crv-cr-v-2-4-at-2016/p/SN202212-0000006049
Honda,BRIO,RS (BRIO),197000000,Automatic,32349,2021,Kota Semarang,https://www.mobbi.id/in/mobil-bekas/honda-brio-rs-2021/p/SN202304-000000338
Honda,CRV,CR-V 2.4 AT (NEW),267240000,Automatic,68331,2016,Kota Tangerang Selatan,https://www.mobbi.id/in/mobil-bekas/honda-crv-cr-v-2-4-at-2016/p/SN202212-0000000090
Honda,HRV,HRV 1.8 PRESTIGE,306000000,Automatic,24951,2018,Kota Bekasi,https://www.mobbi.id/in/mobil-bekas/honda-hrv-hrv-1-8-prestige-2018/p/SN202212-0000001011
Honda,CR-V,TURBO (CR-V),424000000,Automatic,14517,2019,Kota Medan,https://www.mobbi.id/in/mobil-bekas/honda-cr-v-turbo-2019/p/SN202303-000000479
Honda,BRIO,RS (BRIO),160000000,Automatic,42634,2018,Kota Semarang,https://www.mobbi.id/in/mobil-bekas/honda-brio-rs-2018/p/SN202306-000000020
Honda,JAZZ,RS (JAZZ),265000000,Automatic,38882,2019,Kota Bandung,https://www.mobbi.id/in/mobil-bekas/honda-jazz-rs-2019/p/SN202306-000000032
Honda,BRIO,E SATYA (BRIO),142000000,Automatic,70471,2017,Kota Jakarta Timur,https://www.mobbi.id/in/mobil-bekas/honda-brio-e-satya-2017/p/SN202306-000000364
Honda,CR-V,TURBO PRESTIGE (CR-V),433000000,Automatic,73350,2018,Kota Semarang,https://www.mobbi.id/in/mobil-bekas/honda-cr-v-turbo-prestige-2018/p/SN202306-000000213
Honda,BR-V,E PRESTIGE (BR-V),237000000,Automatic,64795,2020,Kota Bandung,https://www.mobbi.id/in/mobil-bekas/honda-br-v-e-prestige-2020/p/SN202306-000000226
Honda,BRIO,E SATYA (BRIO),172000000,Automatic,44709,2020,Kota Semarang,https://www.mobbi.id/in/mobil-bekas/honda-brio-e-satya-2020/p/SN202307-000000284
Honda,BRIO,E SATYA (BRIO),115260000,Manual,27937,2014,Kota Tangerang Selatan,https://www.mobbi.id/in/mobil-bekas/honda-brio-e-satya-2014/p/SN202307-0000000014
Honda,BR-V,E (BR-V),177000000,Automatic,104261,2016,Kota Medan,https://www.mobbi.id/in/mobil-bekas/HONDA-BR-V-E-2016-Bekas/p/SN202002-000000473
Honda,CRV,CR-V 2.4 AT (NEW),280500000,Automatic,52860,2016,Kota Bekasi,https://www.mobbi.id/in/mobil-bekas/honda-crv-cr-v-2-4-at-2016/p/SN202301-0000002045
Honda,BRIO,RS (BRIO),145000000,Manual,98890,2018,Kota Bekasi,https://www.mobbi.id/in/mobil-bekas/honda-brio-rs-2018/p/SN202306-000000456
Honda,HR-V,S (HR-V),261000000,Automatic,35035,2020,Kota Palembang,https://www.mobbi.id/in/mobil-bekas/honda-hr-v-s-2020/p/SN202303-000000335
Honda,BRIO,E SATYA (BRIO),147000000,Automatic,56653,2018,Kota Jakarta Pusat,https://www.mobbi.id/in/mobil-bekas/honda-brio-e-satya-2018/p/SN202306-000000256
Honda,CR-V,TURBO PRESTIGE (CR-V),448000000,Automatic,50131,2018,Kota Palembang,https://www.mobbi.id/in/mobil-bekas/honda-cr-v-turbo-prestige-2018/p/SN202305-000000762
Honda,CR-V,FENDER (CR-V),297000000,Automatic,88344,2016,Kota Bekasi,https://www.mobbi.id/in/mobil-bekas/honda-cr-v-fender-2016/p/SN202305-000000697
Honda,JAZZ,RS (JAZZ),262000000,Automatic,52369,2019,Kota Depok,https://www.mobbi.id/in/mobil-bekas/honda-jazz-rs-2019/p/SN202305-000000678
Honda,CR-V,TURBO PRESTIGE (CR-V),426000000,Automatic,54883,2018,Kota Medan,https://www.mobbi.id/in/mobil-bekas/honda-cr-v-turbo-prestige-2018/p/SN202306-000000317
Honda,BRIO,RS NEW (BRIO),185000000,Automatic,26676,2018,Kota Bandung,https://www.mobbi.id/in/mobil-bekas/honda-brio-rs-new-2018/p/SN202306-000000326
Honda,FREED,E (FREED),175000000,Automatic,135550,2014,Kota Medan,https://www.mobbi.id/in/mobil-bekas/honda-freed-e-2014/p/SN202304-000000245
Honda,CR-V,(CR-V),288000000,Automatic,59043,2016,Kota Bandung,https://www.mobbi.id/in/mobil-bekas/honda-cr-v-2016/p/SN202305-000000180
Honda,ACCORD,VTI-L (ACCORD),679000000,Automatic,21832,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/honda-accord-vti-l-2022/p/SN202305-000000236
Honda,CR-V,TURBO (CR-V),376000000,Automatic,76479,2018,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/honda-cr-v-turbo-2018/p/SN202306-000000498
Honda,CRV,CR-V 2.4 AT PRESTIGE (NEW),306000000,Automatic,42422,2015,Kota Bekasi,https://www.mobbi.id/in/mobil-bekas/honda-crv-cr-v-2-4-at-prestige-2015/p/SN202212-0000001056
Honda,CRV,CR-V 2.4 AT PRESTIGE (NEW),316200000,Automatic,123438,2016,Kota Bekasi,https://www.mobbi.id/in/mobil-bekas/honda-crv-cr-v-2-4-at-prestige-2016/p/SN202301-0000002046
Honda,CR-V,(CR-V),225000000,Automatic,140407,2014,Kota Bandung,https://www.mobbi.id/in/mobil-bekas/honda-cr-v-2014/p/SN202306-000000136
Honda,CR-V,(CR-V),125000000,Automatic,117030,2010,Kota Medan,https://www.mobbi.id/in/mobil-bekas/honda-cr-v-2010/p/SN202305-000000807
Honda,CIVIC,(CIVIC),199000000,Automatic,91881,2014,,https://www.mobbi.id/in/mobil-bekas/honda-civic-2014/p/SN202110-000000299
Honda,CR-V,PRESTIGE (CR-V),272000000,Automatic,64724,2016,Kota Medan,https://www.mobbi.id/in/mobil-bekas/honda-cr-v-prestige-2016/p/SN202306-000000563
Honda,JAZZ,RS (JAZZ),233000000,Automatic,66060,2018,Kota Jakarta Timur,https://www.mobbi.id/in/mobil-bekas/honda-jazz-rs-2018/p/SN202306-000000271
Honda,BRIO,RS (BRIO),159000000,Automatic,84684,2018,Kota Jakarta Timur,https://www.mobbi.id/in/mobil-bekas/honda-brio-rs-2018/p/SN202307-000000087
Honda,BRIO,E SATYA (BRIO),169320000,Automatic,10660,2020,Kota Bogor,https://www.mobbi.id/in/mobil-bekas/honda-brio-e-satya-2020/p/SN202307-0000000320
Honda,CRV,CR-V 2.4 AT PRESTIGE (NEW),306000000,Automatic,67956,2015,Kota Bekasi,https://www.mobbi.id/in/mobil-bekas/honda-crv-cr-v-2-4-at-prestige-2015/p/SN202302-0000000003
Honda,HRV,HRV 1.5 E A/T,280500000,Automatic,45567,2019,Kota Medan,https://www.mobbi.id/in/mobil-bekas/honda-hrv-hrv-1-5-e-a-t-2019/p/SN202302-0000000008
Honda,JAZZ,JAZZ E / RS AT (NEW),183600000,Automatic,111705,2014,Kota Bandung,https://www.mobbi.id/in/mobil-bekas/honda-jazz-jazz-e-rs-at-2014/p/SN202304-0000000002
Honda,JAZZ,RS (JAZZ),264000000,Automatic,37849,2019,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/honda-jazz-rs-2019/p/SN202306-000000184
Honda,JAZZ,RS (JAZZ),248000000,Automatic,65203,2018,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/honda-jazz-rs-2018/p/SN202306-000000557
Honda,CR-V,(CR-V),155000000,Automatic,110047,2011,Kota Jakarta Timur,https://www.mobbi.id/in/mobil-bekas/honda-cr-v-2011/p/SN202307-000000383
Honda,HR-V,E (HR-V),300000000,Automatic,40326,2021,Kota Bandung,https://www.mobbi.id/in/mobil-bekas/honda-hr-v-e-2021/p/SN202307-000000395
Honda,BRIO SATYA,NEW 1.2 E M/T,130612500,Manual,107342,2018,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/honda-brio-satya-new-1-2-e-m-t-2018/p/SN202307-0000002022
Honda,MOBILIO,MOBILIO S MT (NEW),134640000,Manual,98686,2018,Kota Bandung,https://www.mobbi.id/in/mobil-bekas/honda-mobilio-mobilio-s-mt-2018/p/SN202305-0000002165
Honda,JAZZ,RS (JAZZ),262000000,Automatic,59025,2019,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/honda-jazz-rs-2019/p/SN202306-000000345
Honda,BRIO,RS (BRIO),156000000,Manual,17822,2018,Kota Bandung,https://www.mobbi.id/in/mobil-bekas/honda-brio-rs-2018/p/SN202306-000000389
Honda,JAZZ,RS (JAZZ),249000000,Automatic,69041,2018,Kota Bekasi,https://www.mobbi.id/in/mobil-bekas/honda-jazz-rs-2018/p/SN202306-000000393
Honda,CR-V,TURBO PRESTIGE (CR-V),399000000,Automatic,69869,2017,Kota Bekasi,https://www.mobbi.id/in/mobil-bekas/-cr-v-turbo-prestige-2017/p/SN202307-000000244
